MGR011;MGR011MG1;TJN012;TJN002;TJN012<>TJN002_IPASO400_TELKOMSEL_50_12751
MGR012;MGR012MG1;MGR012;MGR011;MGR012<>MGR011_IPASO1000_TELKOMSEL_100_7526
MGR012;MGR012MG1;MGR011;TJN010;MGR011<>TJN010_IPASO1000_TELKOMSEL_150_7484
MGR012;MGR012MG1;TJN010;TJN008;TJN010<>TJN008_IPASO400_TELKOMSEL_150_7491
MGR012;MGR012MG1;TJN008;TJN012;TJN008<>TJN012_IPASO400_TELKOMSEL_150_76031
MGR012;MGR012MG1;TJN012;TJN002;TJN012<>TJN002_IPASO400_TELKOMSEL_50_12751
MGR013;MGR013MG1;MGR013;MGR003;MGR013<>_IPASO1000_TELKOM_100_7836.65
MGR013;MGR013MG1;MGR003;MGR012;MGR003<>MGR012_IPASO400_TELKOMSEL_100_7554
MGR013;MGR013MG1;MGR012;MGR011;MGR012<>MGR011_IPASO1000_TELKOMSEL_100_7526
MGR013;MGR013MG1;MGR011;TJN010;MGR011<>TJN010_IPASO1000_TELKOMSEL_150_7484
MGR013;MGR013MG1;TJN010;TJN008;TJN010<>TJN008_IPASO400_TELKOMSEL_150_7491
MGR013;MGR013MG1;TJN008;TJN012;TJN008<>TJN012_IPASO400_TELKOMSEL_150_76031
MGR013;MGR013MG1;TJN012;TJN002;TJN012<>TJN002_IPASO400_TELKOMSEL_50_12751
MGR014;MGR014MG1;MGR014;MGR012;MGR014<>MGR012_IPASO1000_TELKOM_100_7554
MGR014;MGR014MG1;MGR012;MGR011;MGR012<>MGR011_IPASO1000_TELKOMSEL_100_7526
MGR014;MGR014MG1;MGR011;TJN010;MGR011<>TJN010_IPASO1000_TELKOMSEL_150_7484
MGR014;MGR014MG1;TJN010;TJN008;TJN010<>TJN008_IPASO400_TELKOMSEL_150_7491
MGR014;MGR014MG1;TJN008;TJN012;TJN008<>TJN012_IPASO400_TELKOMSEL_150_76031
MGR014;MGR014MG1;TJN012;TJN002;TJN012<>TJN002_IPASO400_TELKOMSEL_50_12751
MGR015;MGR015MG1;MGR015;MGR001;MGR015<>MGR001_NEOC_TELKOMSEL_40_14641
MGR015;MGR015MG1;MGR001;MGR003;MGR001<>MGR003_IPASO400_TELKOMSEL_150_7687
MGR015;MGR015MG1;MGR003;MGR012;MGR003<>MGR012_IPASO400_TELKOMSEL_100_7554
MGR015;MGR015MG1;MGR012;MGR011;MGR012<>MGR011_IPASO1000_TELKOMSEL_100_7526
MGR015;MGR015MG1;MGR011;TJN010;MGR011<>TJN010_IPASO1000_TELKOMSEL_150_7484
MGR015;MGR015MG1;TJN010;TJN008;TJN010<>TJN008_IPASO400_TELKOMSEL_150_7491
MGR015;MGR015MG1;TJN008;TJN012;TJN008<>TJN012_IPASO400_TELKOMSEL_150_76031
MGR015;MGR015MG1;TJN012;TJN002;TJN012<>TJN002_IPASO400_TELKOMSEL_50_12751
MGR016;MGR016MG1;MGR016;MGR001;MGR016<>MGR001_IPASO1000_TELKOM_50_15131
MGR016;MGR016MG1;MGR001;MGR003;MGR001<>MGR003_IPASO400_TELKOMSEL_150_7687
MGR016;MGR016MG1;MGR003;MGR012;MGR003<>MGR012_IPASO400_TELKOMSEL_100_7554
MGR016;MGR016MG1;MGR012;MGR011;MGR012<>MGR011_IPASO1000_TELKOMSEL_100_7526
MGR016;MGR016MG1;MGR011;TJN010;MGR011<>TJN010_IPASO1000_TELKOMSEL_150_7484
MGR016;MGR016MG1;TJN010;TJN008;TJN010<>TJN008_IPASO400_TELKOMSEL_150_7491
MGR016;MGR016MG1;TJN008;TJN012;TJN008<>TJN012_IPASO400_TELKOMSEL_150_76031
MGR016;MGR016MG1;TJN012;TJN002;TJN012<>TJN002_IPASO400_TELKOMSEL_50_12751
MGR017;MGR017MG1;MGR017;MGR004;MGR017<>MGR004_IPASO200_TELKOMSEL_50_7247
MGR017;MGR017MG1;MGR004;TJN027;MGR004<>TJN027_IPASO400_TELKOMSEL_150_7603
MGR017;MGR017MG1;TJN027;TJN020;TJN027<>TJN020_IPASO400_TELKOMSEL_150_7554
MGR017;MGR017MG1;TJN020;TJN002;TJN020<>TJN002_IPASO400_TELKOMSEL_150_7498
MGR018;MGR018MG1;MGR018;MGR002;MGR018<>MGR002_MLTN_TELKOMSEL_200_7652
MGR018;MGR018MG1;MGR002;MGR004;MGR002<>MGR004_MLTN_TELKOMSEL_200_7512
MGR018;MGR018MG1;MGR004;TJN027;MGR004<>TJN027_IPASO400_TELKOMSEL_150_7603
MGR018;MGR018MG1;TJN027;TJN020;TJN027<>TJN020_IPASO400_TELKOMSEL_150_7554
MGR018;MGR018MG1;TJN020;TJN002;TJN020<>TJN002_IPASO400_TELKOMSEL_150_7498
MGR019;MGR019MG1;MGR019;MGR001;MGR019<>MGR001_IPASO400_TELKOMSEL_50_7296
MGR019;MGR019MG1;MGR001;MGR018;MGR001<>MGR018_IPASO400_TELKOMSEL_100_7491
MGR019;MGR019MG1;MGR018;MGR002;MGR018<>MGR002_MLTN_TELKOMSEL_200_7652
MGR019;MGR019MG1;MGR002;MGR004;MGR002<>MGR004_MLTN_TELKOMSEL_200_7512
MGR019;MGR019MG1;MGR004;TJN027;MGR004<>TJN027_IPASO400_TELKOMSEL_150_7603
MGR019;MGR019MG1;TJN027;TJN020;TJN027<>TJN020_IPASO400_TELKOMSEL_150_7554
MGR019;MGR019MG1;TJN020;TJN002;TJN020<>TJN002_IPASO400_TELKOMSEL_150_7498
MGR020;MGR020MG1;MGR020;MGR003;MGR020<>MGR003_IPASO400_TELKOM_50_7240
MGR020;MGR020MG1;MGR003;MGR012;MGR003<>MGR012_IPASO400_TELKOMSEL_100_7554
MGR020;MGR020MG1;MGR012;MGR011;MGR012<>MGR011_IPASO1000_TELKOMSEL_100_7526
MGR020;MGR020MG1;MGR011;TJN010;MGR011<>TJN010_IPASO1000_TELKOMSEL_150_7484
MGR020;MGR020MG1;TJN010;TJN008;TJN010<>TJN008_IPASO400_TELKOMSEL_150_7491
MGR020;MGR020MG1;TJN008;TJN012;TJN008<>TJN012_IPASO400_TELKOMSEL_150_76031
MGR020;MGR020MG1;TJN012;TJN002;TJN012<>TJN002_IPASO400_TELKOMSEL_50_12751
MGR021;MGR021MG1;MGR021;MGR011;MGR021<>MGR011_IPASO400_TELKOM_50_7156
MGR021;MGR021MG1;MGR011;TJN010;MGR011<>TJN010_IPASO1000_TELKOMSEL_150_7484
MGR021;MGR021MG1;TJN010;TJN008;TJN010<>TJN008_IPASO400_TELKOMSEL_150_7491
MGR021;MGR021MG1;TJN008;TJN012;TJN008<>TJN012_IPASO400_TELKOMSEL_150_76031
MGR021;MGR021MG1;TJN012;TJN002;TJN012<>TJN002_IPASO400_TELKOMSEL_50_12751
MGR022;MGR022MG1;MGR022;MGR021;MGR022<>MGR021_IPASO400_TELKOM_50_7135
MGR022;MGR022MG1;MGR021;MGR011;MGR021<>MGR011_IPASO400_TELKOM_50_7156
MGR022;MGR022MG1;MGR011;TJN010;MGR011<>TJN010_IPASO1000_TELKOMSEL_150_7484
MGR022;MGR022MG1;TJN010;TJN008;TJN010<>TJN008_IPASO400_TELKOMSEL_150_7491
MGR022;MGR022MG1;TJN008;TJN012;TJN008<>TJN012_IPASO400_TELKOMSEL_150_76031
MGR022;MGR022MG1;TJN012;TJN002;TJN012<>TJN002_IPASO400_TELKOMSEL_50_12751
MGR023;MGR023MG1;MGR023;TJN006;MGR023<>TJN006_IPASO1000_TELKOM_100_7240
MGR023;MGR023MG1;TJN006;TJN002;TJN006<>TJN002_IPASO1000_TELKOMSEL_100_7747.7
MGR024;MGR024MG1;MGR024;MGR001;MGR024<>MGR001_IPASO1000_TELKOM_100_7836.65
MGR024;MGR024MG1;MGR001;MGR018;MGR001<>MGR018_IPASO400_TELKOMSEL_100_7652
MGR024;MGR024MG1;MGR018;MGR002;MGR018<>MGR002_MLTN_TELKOMSEL_200_7652
MGR024;MGR024MG1;MGR002;MGR004;MGR002<>MGR004_MLTN_TELKOMSEL_200_7512
MGR024;MGR024MG1;MGR004;TJN027;MGR004<>TJN027_IPASO400_TELKOMSEL_150_7603
MGR024;MGR024MG1;TJN027;TJN020;TJN027<>TJN020_IPASO400_TELKOMSEL_150_7554
MGR024;MGR024MG1;TJN020;TJN002;TJN020<>TJN002_IPASO400_TELKOMSEL_150_7498
MGR025;MGR025MG1;MGR025;MGR001;MGR025<>MGR001_IPASO200_TELKOMSEL_50_7191
MGR025;MGR025MG1;MGR001;MGR018;MGR001<>MGR018_IPASO400_TELKOMSEL_150_7652
MGR025;MGR025MG1;MGR018;MGR002;MGR018<>MGR002_MLTN_TELKOMSEL_50_7652
MGR025;MGR025MG1;MGR002;MGR004;MGR002<>MGR004_MLTN_TELKOMSEL_50_7512
MGR025;MGR025MG1;MGR004;TJN027;MGR004<>TJN027_IPASO400_TELKOMSEL_150_7603
MGR025;MGR025MG1;TJN027;TJN020;TJN027<>TJN020_IPASO400_TELKOMSEL_150_7554
MGR025;MGR025MG1;TJN020;TJN002;TJN020<>TJN002_IPASO400_TELKOMSEL_150_7498
MGR026;MGR026MG1;MGR026;MGR001;MGR026<>MGR001_IPASO200_TELKOMSEL_50_14417
MGR026;MGR026MG1;MGR001;MGR018;MGR001<>MGR018_IPASO400_TELKOMSEL_150_7652
MGR026;MGR026MG1;MGR018;MGR002;MGR018<>MGR002_MLTN_TELKOMSEL_50_7652
MGR026;MGR026MG1;MGR002;MGR004;MGR002<>MGR004_MLTN_TELKOMSEL_50_7512
MGR026;MGR026MG1;MGR004;TJN027;MGR004<>TJN027_IPASO400_TELKOMSEL_150_7603
MGR026;MGR026MG1;TJN027;TJN020;TJN027<>TJN020_IPASO400_TELKOMSEL_150_7554
MGR026;MGR026MG1;TJN020;TJN002;TJN020<>TJN002_IPASO400_TELKOMSEL_150_7498
MGR027;MGR027MG1;MGR027;TJN006;MGR027<>TJN006_IPASO400_TELKOM_50_8266.57
MGR027;MGR027MG1;TJN006;TJN002;TJN006<>TJN002_IPASO400_TELKOMSEL_100_8059.02
MGR028;MGR028MG1;MGR028;MGR001;MGR028<>MGR001_IPASO200_TELKOMSEL_50_22022
MGR028;MGR028MG1;MGR001;MGR018;MGR001<>MGR018_IPASO400_TELKOMSEL_150_7652
MGR028;MGR028MG1;MGR018;MGR002;MGR018<>MGR002_MLTN_TELKOMSEL_50_7652
MGR028;MGR028MG1;MGR002;MGR004;MGR002<>MGR004_MLTN_TELKOMSEL_50_7512
MGR028;MGR028MG1;MGR004;TJN027;MGR004<>TJN027_IPASO400_TELKOMSEL_150_7603
MGR028;MGR028MG1;TJN027;TJN020;TJN027<>TJN020_IPASO400_TELKOMSEL_150_7554
MGR028;MGR028MG1;TJN020;TJN002;TJN020<>TJN002_IPASO400_TELKOMSEL_150_7498
MGR029;MGR029MG1;MGR029;MGR010;MGR029<>MGR010_IPASO200_TELKOMSEL_50_7135
MGR029;MGR029MG1;MGR010;MGR001;MGR010<>MGR001_IPASO400_TELKOMSEL_50_7470
MGR029;MGR029MG1;MGR001;MGR003;MGR001<>MGR003_IPASO400_TELKOMSEL_150_7687
MGR029;MGR029MG1;MGR003;MGR012;MGR003<>MGR012_IPASO400_TELKOMSEL_100_7554
MGR029;MGR029MG1;MGR012;MGR011;MGR012<>MGR011_IPASO1000_TELKOMSEL_100_7526
MGR029;MGR029MG1;MGR011;TJN010;MGR011<>TJN010_IPASO1000_TELKOMSEL_150_7484
MGR029;MGR029MG1;TJN010;TJN008;TJN010<>TJN008_IPASO400_TELKOMSEL_150_7491
MGR029;MGR029MG1;TJN008;TJN012;TJN008<>TJN012_IPASO400_TELKOMSEL_150_76031
MGR029;MGR029MG1;TJN012;TJN002;TJN012<>TJN002_IPASO400_TELKOMSEL_50_12751
MGR030;MGR030MG1;MGR030;MGR004;MGR030<>MGR004_IPASO200_TELKOMSEL_50_14753
MGR030;MGR030MG1;MGR004;TJN016;MGR004<>TJN016_IPASO400_TELKOMSEL_150_7135
MGR030;MGR030MG1;TJN016;TJN011;TJN016<>TJN011_IPASO400_TELKOMSEL_150_7732.875
MGR030;MGR030MG1;TJN011;TJN004;TJN011<>TJN004_IPASO400_TELKOMSEL_150_7995.25
MGR030;MGR030MG1;TJN004;TJN002;TJN004<>TJN002_IPASO400_TELKOMSEL_150_7747.7
TJN001;TJN001MD1;TJN001;TJN002;TJN001<>TJN002_MetroE_Telkom_150_GPON(829)
TJN002;TJN002MD1;TJN002;TJN002;TJN002<>TJN002_Via LAN_Telkomsel_1000_N/A
TJN004;TJN004MG1;TJN003;TJN002;TJN003<>TJN002_MetroE_Telkom_50_GPON(821)
TJN006;TJN006MG1;TJN004;TJN002;TJN004<>TJN002_IPASO400_TELKOMSEL_150_7687
TJN008;TJN008MG1;TJN006;TJN002;TJN006<>TJN002_IPASO400_TELKOMSEL_100_8059.02
TJN008;TJN008MG1;TJN008;TJN012;TJN008<>TJN012_IPASO400_TELKOMSEL_150_7603
TJN010;TJN010MG1;TJN012;TJN002;TJN012<>TJN002_IPASO400_Telkom_50_12751
TJN010;TJN010MG1;TJN010;TJN008;TJN010<>TJN008_IPASO400_TELKOMSEL_150_7491
TJN010;TJN010MG1;TJN008;TJN012;TJN008<>TJN012_IPASO400_TELKOMSEL_150_7603
TJN011;TJN011MG1;TJN012;TJN002;TJN012<>TJN002_IPASO400_Telkom_50_12751
TJN011;TJN011MG1;TJN011;TJN004;TJN011<>TJN004_IPASO400_TELKOMSEL_50_7955.25
TJN011;TJN011MG1;TJN004;TJN002;TJN004<>TJN002_IPASO400_TELKOMSEL_150_7687
TJN012;TJN012MD1;TJN012;TJN002;TJN012<>TJN002_MetroE_Telkom_150_GPON(821)
TJN013;TJN013MG1;TJN013;TJN008;TJN013<>TJN008_Ipaso1000_TELKOM_100_7442.00
TJN013;TJN013MG1;TJN008;TJN012;TJN008<>TJN012_IPASO400_Telkomsel_150_7603.00
TJN013;TJN013MG1;TJN012;TJN002;TJN012<>TJN002_IPASO400_TELKOM_150_12751.00
TJN014;TJN014MG1;TJN014;TJN012;TJN014<>TJN012_MLTN_TELKOMSEL_100_7296
TJN014;TJN014MG1;TJN012;TJN002;TJN012<>TJN002_IPASO400_Telkom_50_12751
TJN015;TJN015MG1;TJN015;TJN008;TJN008<>TJN015<>TJN008_Ipaso1000_Telkom_100_7554
TJN015;TJN015MG1;TJN008;TJN012;TJN012<>TJN008<>TJN012_IPASO400_TELKOMSEL_150_7603
TJN015;TJN015MG1;TJN012;TJN002;TJN012<>TJN002_IPASO400_TELKOM_150_12751.00
TJN016;TJN016MG1;TJN016;TJN011;TJN016<>TJN011_IPASO400_TELKOMSEL_150_7732.875
TJN016;TJN016MG1;TJN011;TJN004;TJN011<>TJN004_IPASO400_TELKOMSEL_50_7955.25
TJN016;TJN016MG1;TJN004;TJN002;TJN004<>TJN002_IPASO400_TELKOMSEL_50_7687
TJN019;TJN019MG1;TJN019;TJN002;TJN019<>TJN002_MetroE_Telkom_150_GPON(829)
TJN020;TJN020MG1;TJN020;TJN002;TJN020<>TJN002_IPASO400_TELKOMSEL_150_7498
TJN021;TJN021MG1;TJN021;TJN002;TJN002<>TJN021<>TJN002_Ipaso1000_Telkom_100_7240
TJN022;TJN022MG1;TJN022;TJN045;TJN045<>TJN022<>TJN045_Ipaso400_Telkom_100_7247
TJN022;TJN022MG1;TJN045;TJN011;TJN011<>TJN045<>TJN011_Ipaso400_Telkomsel_50_7128
TJN022;TJN022MG1;TJN011;TJN004;TJN004<>TJN011<>TJN004_IPASO400_TELKOMSEL_50_7955.25
TJN022;TJN022MG1;TJN004;TJN002;TJN002<>TJN004<>TJN002_IPASO400_TELKOMSEL_150_7687
TJN023;TJN023MG1;TJN023;TJN004;TJN023<>TJN004_NEOC_TELKOMSEL_40_7470
TJN023;TJN023MG1;TJN004;TJN002;TJN004<>TJN002_IPASO400_TELKOMSEL_150_7687
TJN024;TJN024MG1;TJN024;TJN010;TJN024<>TJN010_IPASO400_Telkom_50_7352
TJN024;TJN024MG1;TJN010;TJN008;TJN010<>TJN008_IPASO400_TELKOMSEL_150_7491
TJN024;TJN024MG1;TJN008;TJN012;TJN008<>TJN012_IPASO400_TELKOMSEL_150_7603
TJN024;TJN024MG1;TJN012;TJN002;TJN012<>TJN002_IPASO400_Telkom_50_12751
TJN025;TJN025MG1;TJN025;MGR011;MGR011<>TJN025<>MGR011_IPASO1000_Telkom_100_7456
TJN025;TJN025MG1;MGR011;TJN010;TJN010<>MGR011<>TJN010_Ipaso1000_Telkomsel_100_7484
TJN025;TJN025MG1;TJN010;TJN008;TJN008<>TJN010<>TJN008_IPASO400_TELKOMSEL_150_7491
TJN025;TJN025MG1;TJN008;TJN012;TJN012<>TJN008<>TJN012_IPASO400_TELKOMSEL_150_7603
TJN025;TJN025MG1;TJN012;TJN002;TJN012<>TJN002_IPASO400_TELKOM_150_12751.00
TJN026;TJN026MG1;TJN026;TJN002;TJN026<>TJN002_IPASO400_TELKOMSEL_50_7296
TJN027;TJN027MG1;TJN027;TJN020;TJN027<>TJN020_IPASO400_TELKOMSEL_150_7754
TJN027;TJN027MG1;TJN020;TJN002;TJN020<>TJN002_IPASO400_TELKOMSEL_150_7498
TJN028;TJN028MG1;TJN028;MGR004;MGR004<>TJN028<>MGR004_Ipaso1000_Telkom_100_7442
TJN028;TJN028MG1;MGR004;TJN016;TJN016<>MGR004<>TJN016_IPASO400_TELKOMSEL_150_7135
TJN028;TJN028MG1;TJN016;TJN011;TJN011<>TJN016<>TJN011_IPASO400_TELKOMSEL_150_7732.875
TJN028;TJN028MG1;TJN011;TJN004;TJN004<>TJN011<>TJN004_IPASO400_TELKOMSEL_50_7955.25
TJN028;TJN028MG1;TJN004;TJN002;TJN002<>TJN004<>TJN002_IPASO400_TELKOMSEL_150_7687
TJN030;TJN030MG1;TJN030;TJN002;TJN030<>TJN002_MetroE_Telkom_100_GPON(821)
TJN031;TJN031MG1;TJN031;TJN020;TJN031<>TJN020_Ipaso400_Telkom_100_7659
TJN031;TJN031MG1;TJN020;TJN002;TJN020<>TJN002_IPASO400_TELKOMSEL_150_7498
TJN032;TJN032MG1;TJN032;TJN002;TJN032<>TJN002_NEOC_Telkomsel_40_15243
TJN032;TJN032MG1;TJN012;TJN002;TJN012<>TJN002_IPASO400_Telkom_50_12751
TJN033;TJN033MG1;TJN033;MGR025;TJN033<>MGR025_NEOC_TELKOMSEL_40_7526
TJN033;TJN033MG1;MGR025;MGR001;MGR025<>MGR001_Ipaso200_TELKOMSEL_50_7191
TJN033;TJN033MG1;MGR001;MGR018;MGR001<>MGR018_IPASO400_TELKOMSEL_50_7491
TJN033;TJN033MG1;MGR018;MGR002;MGR018<>MGR002_Ipaso400_Telkom_50_7352
TJN033;TJN033MG1;MGR002;MGR004;MGR002<>MGR004_IPASO400_Telkom_50_7603
TJN033;TJN033MG1;MGR004;TJN016;MGR004<>TJN016_IPASO400_TELKOMSEL_150_7135
TJN033;TJN033MG1;TJN016;TJN011;TJN016<>TJN011_IPASO400_TELKOMSEL_150_7732.875
TJN033;TJN033MG1;TJN011;TJN004;TJN011<>TJN004_IPASO400_TELKOMSEL_50_7955.25
TJN033;TJN033MG1;TJN004;TJN002;TJN004<>TJN002_IPASO400_TELKOMSEL_150_7687
TJN034;TJN034MG1;TJN034;TJN002;TJN034<>TJN002_MetroE_Telkom_150_GPON(829)
TJN035;TJN035MG1;TJN035;TJN002;TJN035<>TJN002_MetroE_Telkom_150_GPON(829)
TJN036;TJN036MG1;TJN036;TJN012;TJN036<>TJN012_IPASO400_Telkom_100_100
TJN036;TJN036MG1;TJN012;TJN002;TJN012<>TJN002_IPASO400_Telkom_50_12751
TJN037;TJN037MG1;TJN037;TJN002;TJN037<>TJN002_MetroE_Telkom_50_GPON(821)
TJN038;TJN038MG1;TJN038;TJN002;TJN038<>TJN002_Ipaso200_TELKOMSEL_50_14529
TJN039;TJN039MD1;TJN039;TJN002;TJN039<>TJN002_MetroE_Telkom_150_GPON(821)
TJN040;TJN040MG1;TJN040;TJN002;TJN040<>TJN002_MetroE_Telkom_100_GPON(821)
TJN041;TJN041MG1;TJN041;MGR004;TJN041<>MGR004_Ipaso400_TELKOMSEL_50_7191
TJN041;TJN041MG1;MGR004;TJN016;MGR004<>TJN016_Ipaso400_TELKOMSEL_150_7135
TJN041;TJN041MG1;TJN016;TJN011;TJN016<>TJN011_IPASO400_TELKOMSEL_150_7732.875
TJN041;TJN041MG1;TJN011;TJN004;TJN011<>TJN004_IPASO400_TELKOMSEL_50_7955.25
TJN041;TJN041MG1;TJN004;TJN002;TJN004<>TJN002_IPASO400_TELKOMSEL_150_7687
TJN042;TJN042MG1;TJN042;TJN010;TJN042<>TJN010_Ipaso200_TELKOMSEL_150_7135
TJN042;TJN042MG1;TJN010;TJN008;TJN010<>TJN008_IPASO400_TELKOMSEL_150_7491
TJN042;TJN042MG1;TJN008;TJN012;TJN008<>TJN012_IPASO400_TELKOMSEL_150_7603
TJN042;TJN042MG1;TJN012;TJN002;TJN012<>TJN002_IPASO400_Telkom_50_12751
TJN044;TJN044MG1;TJN044;TJN002;TJN044<>TJN002_IPASO200_Telkomsel_50_7603
TJN044;TJN044MG1;TJN011;TJN004;TJN011<>TJN004_IPASO400_TELKOMSEL_50_7955.25
TJN044;TJN044MG1;TJN004;TJN002;TJN004<>TJN002_IPASO400_TELKOMSEL_150_7687
TJN045;TJN045MG1;TJN045;TJN011;TJN045<>TJN011_IPASO401_TELKOMSEL_100_7128
TJN045;TJN045MG1;TJN011;TJN004;TJN011<>TJN004_IPASO402_TELKOMSEL_150_7995.25
TJN045;TJN045MG1;TJN004;TJN002;TJN004<>TJN002_IPASO403_TELKOMSEL_150_7747.7
TJN046;TJN046MG1;TJN046;TJN026;TJN046<>TJN026_IPASO400_TELKOMSEL_50_14775
TJN046;TJN046MG1;TJN026;TJN002;TJN026<>TJN002_IPASO400_TELKOMSEL_50_7296
TJN047;TJN047MG1;TJN047;TJN016;TJN047<>TJN016_Ipaso200_TELKOMSEL_50_14529
TJN047;TJN047MG1;TJN016;TJN011;TJN016<>TJN011_IPASO400_TELKOMSEL_150_7732.875
TJN047;TJN047MG1;TJN011;TJN004;TJN011<>TJN004_IPASO400_TELKOMSEL_50_7955.25
